comment_id,0,like_count,reply_count,author,published_time,reply_level,channel_id,display_name,avatar_url,verified,video_id,Date,Day_of_Week,Hour_of_Day
UgwSlgR3tTPNdGxr6OB4AaABAg,Wow. No one even made sure the child got out first. Everyone was for their self. The driver should stop driving especially if they don't have their health under control.,8,10,@soufwesthoustontx,5 days ago,0,UCGBOmz_zaAkhTzuTiMsYklQ,@soufwesthoustontx,https://yt3.ggpht.com/ytc/AIdro_m5fRE91jKKpzUpV7g2ft5UxO2HNHJfoS1V8TTvdnw=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-16 16:22:32.916296-07:00,Monday,16
Ugwl8F1NzSJ4pMRH6PJ4AaABAg,"So sad, accidents can change your life instantly without prior notice.",9,,@johngoldman5823,5 days ago,0,UC4pL1-9qXMco-H2qeCfM-Fw,@johngoldman5823,https://yt3.ggpht.com/ytc/AIdro_kpXmPgxv5kGLYehRYRxSPdlRABRrRuMyG7vcejMBk=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-16 16:22:32.916312-07:00,Monday,16
UgzejrcI38_Kuytzuip4AaABAg,Poor baby boy...,2,,@franciscomendoza3067,3 days ago,0,UCgsSrgMSJM93v5VQ1mugCYg,@franciscomendoza3067,https://yt3.ggpht.com/ytc/AIdro_liD8dWsxw335BMKTv9VMu_39hnWPKJmY6V7QJTYPEQWzM=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-18 16:22:32.916314-07:00,Wednesday,16
UgztItKpj3Z4CakZmY14AaABAg,Sad how they all ran and didn’t think twice to grab the little boy I don’t care that guy had a chance to grab him smfh,1,,@ZsajaneraBrown,3 days ago (edited),0,UCsStF51JP0ZHq7helSoaoHw,@ZsajaneraBrown,https://yt3.ggpht.com/ytc/AIdro_ngBmANzExb0o2xE7yu-yZ20w0opJ2Pr-vyroSonmMNkhKMmbfdeZK4fZ648i294mMirdk=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-18 16:22:32.916316-07:00,Wednesday,16
UgzEziDGKYiCrOxUfLR4AaABAg,I was the one in the orange, ,,@FootballKameron1200,22 hours ago,0,UCzX07MCO5x1r5Uz62XcKDfA,@FootballKameron1200,https://yt3.ggpht.com/lDNbPD4fhOWJbZWwGX3xLDOm_5TakVcJ4bMXiLp19dEEFSJGJsLqGzJOJtnLbl78uLmGTYPCCxA=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-20 18:22:32.916318-07:00,Friday,18
UgyP27ZvzIN5GDBj-fB4AaABAg,How shocking to see this, ,,@hectorlopez1069,5 days ago,0,UCXgU76-vHg6ddBVqHOq7pJg,@hectorlopez1069,https://yt3.ggpht.com/ytc/AIdro_nlYHS-zLjypJyv4tIyqp7xZEboHGY6qA-o4OHhMgvWb7I=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-16 16:22:32.916321-07:00,Monday,16
UgzhKAxuIWtF-C8sOVl4AaABAg,Oh no,2,,@julysunset4356,5 days ago,0,UCeO_UsJfgDsaDWPr4oBv5bw,@julysunset4356,https://yt3.ggpht.com/ePwZOejqxAqkQR1cfZgK6UBbUtVONa9Vi9BbHhgzxdR8EIZzMQFKbE1uflzB9Ksp848OD4ZH=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-16 16:22:32.916323-07:00,Monday,16
Ugwt2QwZnDsQMZPlKUZ4AaABAg,Omg 😱,1,,@JoDovale-c7y,5 days ago,0,UCgPEOS_Pq22jvSPMCVONZMw,@JoDovale-c7y,https://yt3.ggpht.com/A7TLaelsAbH7nBkYfB7tnZe311bl0-eupZgM3KrsB2KZ0fPdgtPqQ71klvLZwtGPOpGjualJ=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-16 16:22:32.916325-07:00,Monday,16
UgxEYPLrLFTjkVz4PRF4AaABAg,I bet he was old, ,1,@kareemneale4338,3 days ago,0,UCfIHOte9SNkCbYBe6ozD4mQ,@kareemneale4338,https://yt3.ggpht.com/ytc/AIdro_kgAyHqoWAd3X6M1gGrwLHzN2vh7pUarzoMM2S_giQ=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-18 16:22:32.916326-07:00,Wednesday,16
UgyuJeKRmJ3aAfrw5-N4AaABAg,I was in there I got injured but I am ok now, ,,@FootballKameron1200,22 hours ago,0,UCzX07MCO5x1r5Uz62XcKDfA,@FootballKameron1200,https://yt3.ggpht.com/lDNbPD4fhOWJbZWwGX3xLDOm_5TakVcJ4bMXiLp19dEEFSJGJsLqGzJOJtnLbl78uLmGTYPCCxA=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-20 18:22:32.916327-07:00,Friday,18
UgxbNYLn1Fe3mgCam_p4AaABAg,Planned hit,2,,@streetlegalsprintcar,5 days ago,0,UC1QDXgl5S556LOnWNHWqP0g,@streetlegalsprintcar,https://yt3.ggpht.com/ytc/AIdro_nrYqaNixxGa6R3ershXEQHYeNtEdvO0fguUzq9OW4=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-16 16:22:32.916329-07:00,Monday,16
UgzcBZ2qKmk0H5seFyl4AaABAg,How did the people know to run away? He just came from behind a wall, ,4,@Hughmun42,5 days ago,0,UCE8p6QTRiSN6-eUs3TRdaGg,@Hughmun42,https://yt3.ggpht.com/7TCZoi7t_Zba9Ir420RZGEhEBlnldVYwPCJzyiy-WSMpcTNJY197AK3MzntiocJPk9aPIHzk=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-16 16:22:32.916331-07:00,Monday,16
Ugy1YbCzRfJaIkVxJZ94AaABAg,Westheimer 🤣 Where you get a haircut and a happy ending next door🤣🤡🫵,1,1,@SeemoreButts-d6x,5 days ago (edited),0,UCbLrydXE1bBqodoKxCdx5Dg,@SeemoreButts-d6x,https://yt3.ggpht.com/ytc/AIdro_ln-9HYXgytSDFQbDRDb_rgH6bzytH6hE2dknWeVZrk6K8go1x19Eeds3jB779sjKtoDw=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-16 16:22:32.916332-07:00,Monday,16
UgwSlgR3tTPNdGxr6OB4AaABAg.AC5C3I7TjfXAC8u3VbLDi3,They didn't know what was going in. Everyone thought something had happened outside...,6,,@LoRussian223,4 days ago,1,UC2GUqqE5_jmQ6jpKmDH8NIw,@LoRussian223,https://yt3.ggpht.com/aRXoD9ylGu9EmoZkQbcWl7uxOgbXj1g0G9N0eh3yFq6pslEsVgi2x73Pr5XRMdDVBKcTaAS3=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-17 16:22:32.916334-07:00,Tuesday,16
UgwSlgR3tTPNdGxr6OB4AaABAg.AC5C3I7TjfXAC97fwHGobF,@LoRussian223  They say in the video that a man ran in to warn them., ,,@soufwesthoustontx,4 days ago,1,UCGBOmz_zaAkhTzuTiMsYklQ,@soufwesthoustontx,https://yt3.ggpht.com/ytc/AIdro_m5fRE91jKKpzUpV7g2ft5UxO2HNHJfoS1V8TTvdnw=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-17 16:22:32.916336-07:00,Tuesday,16
UgwSlgR3tTPNdGxr6OB4AaABAg.AC5C3I7TjfXACCBPwFleV9,You cant blame this to them they didnt know what was happening.. they heard crashing outside and next thing you know bam!! We aint living in marvel universe where everyone got spidy sense this is a horrific accident the one who crashed to the wall is the one to  blame not the people who didnt know shit was going on....,6,,@PaNDa14KiiTTy,3 days ago,1,UCJgz_DXK1xRIMcPSsANv0kA,@PaNDa14KiiTTy,https://yt3.ggpht.com/ytc/AIdro_mLRKkU7jwL-ku1X3yB1rSDlUfsQqIvvBEYTk9ki3QHJxg=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-18 16:22:32.916337-07:00,Wednesday,16
UgwSlgR3tTPNdGxr6OB4AaABAg.AC5C3I7TjfXACCHRnJzyXT, @PaNDa14KiiTTy  They literally state IN THE VIDEO someone came in and notified them what was happening., ,,@soufwesthoustontx,3 days ago,1,UCGBOmz_zaAkhTzuTiMsYklQ,@soufwesthoustontx,https://yt3.ggpht.com/ytc/AIdro_m5fRE91jKKpzUpV7g2ft5UxO2HNHJfoS1V8TTvdnw=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-18 16:22:32.916339-07:00,Wednesday,16
UgwSlgR3tTPNdGxr6OB4AaABAg.AC5C3I7TjfXACCSyBPmgZp," @soufwesthoustontx 
they didn’t know it was coming from the side.
It’s on the driver and whatever caused him to blackout",1,,@jamesraynor1543,3 days ago,1,UCdAL9FRf06fpL8kijAI2K2A,@jamesraynor1543,https://yt3.ggpht.com/ytc/AIdro_mkCP8-mP-CS8PEC4ccgIk3mkNrQf5mqFd6534MM5BTSlI=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-18 16:22:32.916340-07:00,Wednesday,16
UgwSlgR3tTPNdGxr6OB4AaABAg.AC5C3I7TjfXACCaYx1h5Y1,@jamesraynor1543  Did you read the thread and watch the video?, ,,@soufwesthoustontx,3 days ago,1,UCGBOmz_zaAkhTzuTiMsYklQ,@soufwesthoustontx,https://yt3.ggpht.com/ytc/AIdro_m5fRE91jKKpzUpV7g2ft5UxO2HNHJfoS1V8TTvdnw=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-18 16:22:32.916342-07:00,Wednesday,16
UgwSlgR3tTPNdGxr6OB4AaABAg.AC5C3I7TjfXACCbEMzZpwL, @soufwesthoustontx which is why they ran to the door no one knew he was coming through the wall. It’s the driver’s fault, ,,@xobrando3168,3 days ago,1,UCAENEa7pF2FQemE0uvE2VXw,@xobrando3168,https://yt3.ggpht.com/ytc/AIdro_lyyW_I1X0rmm1OB95EgDsKWoLkNkPX3flTYpFFGig=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-18 16:22:32.916343-07:00,Wednesday,16
UgwSlgR3tTPNdGxr6OB4AaABAg.AC5C3I7TjfXACCdGciU5U-,"@xobrando3168  First of all the discussion was never about whether the driver was at fault or not, second of all my comment is clearly referring to when the man entered the building to let them know what was going on and everyone was for themselves. If you feel some type of way because of my comment the best thing for you to do is to keep scrolling.", ,,@soufwesthoustontx,3 days ago,1,UCGBOmz_zaAkhTzuTiMsYklQ,@soufwesthoustontx,https://yt3.ggpht.com/ytc/AIdro_m5fRE91jKKpzUpV7g2ft5UxO2HNHJfoS1V8TTvdnw=s88-c-k-c0x00ffffff-no-rj,False,EmPCbFmvwDs,2024-12-18 16:22:32.916345-07:00,Wednesday,16
